gender,age,senior_citizen,num_dependents,zip_code,tenure_months,num_referrals,total_monthly_fee,total_charges_quarter,contract_type,churn_label
0,45,0,0,92586,30,0,85.15,2555.9,Month-to-Month,1
1,34,0,0,96090,65,0,19.55,1218.65,Two Year,0
1,24,0,0,91786,3,0,89.85,244.45,Month-to-Month,0
1,43,0,0,90803,27,0,19.4,460.25,Month-to-Month,0
0,19,0,0,90004,3,1,44.3,134.5,Month-to-Month,1
1,29,0,0,96068,10,0,54.5,568.2,Month-to-Month,0
1,19,0,0,95310,66,1,91.7,6075.9,Two Year,0
1,37,0,0,93654,47,0,103.1,4889.3,One Year,0
1,49,0,0,91367,4,0,20.7,83.75,Month-to-Month,0
1,40,0,0,95361,24,0,90.55,2282.55,Month-to-Month,1
1,79,1,0,95747,54,0,65.25,3529.95,One Year,0
0,51,0,0,92259,66,0,25.15,1683.6,Two Year,0
1,51,0,0,94131,71,0,80.6,5708.2,Two Year,0
0,52,0,0,95466,10,0,21.2,222.65,Month-to-Month,0
0,60,0,0,90040,2,0,20.1,39.8,Month-to-Month,0
0,43,0,0,95010,53,1,110.5,5835.5,One Year,0
0,65,1,0,90059,43,0,90.25,3838.75,One Year,0
1,70,1,0,91203,55,0,116.5,6382.55,Month-to-Month,0
0,77,1,0,92130,23,0,94.75,2293.6,Month-to-Month,1
1,50,0,0,94601,42,1,99.45,4138.05,Month-to-Month,1
0,70,1,0,91020,15,0,75.3,1147.45,Month-to-Month,1
1,40,0,0,90242,62,4,24.25,1424.6,Two Year,0
1,27,0,0,95376,50,0,103.95,5231.3,One Year,0
0,19,0,0,92688,55,0,84.25,4589.85,One Year,0
1,23,0,0,93549,1,0,71.35,71.35,Month-to-Month,1
1,48,0,2,96051,63,4,19.55,1245.6,Two Year,0
1,50,0,2,91764,12,8,21.15,306.05,Month-to-Month,0
1,67,1,0,93530,49,0,81.35,4060.9,Two Year,0
0,62,0,0,92109,6,1,19.5,146.3,Month-to-Month,1
1,69,1,0,91208,54,0,90.05,4931.8,Two Year,0
0,76,1,0,92121,9,0,84.45,762.5,Month-to-Month,1
0,73,1,2,95458,33,0,105.35,3465.05,Two Year,0
1,70,1,0,91351,1,0,69.65,69.65,Month-to-Month,1
0,74,1,0,95426,27,0,85.25,2287.25,Month-to-Month,1
1,80,1,0,95494,65,0,99.1,6496.15,Two Year,0
0,68,1,0,91768,71,0,99.65,7181.25,One Year,0
0,28,0,0,93720,13,0,35.1,446.1,Month-to-Month,1
1,20,0,1,95627,13,0,44.0,659.35,Month-to-Month,0
0,31,0,0,95612,11,0,20.0,211.95,One Year,0
0,21,0,0,95124,62,3,113.95,6891.4,Two Year,0
1,40,0,0,92325,9,0,94.05,811.65,Month-to-Month,0
1,39,0,0,90014,58,7,100.35,5681.1,One Year,0
1,25,0,0,91335,72,0,24.75,1777.6,Two Year,0
0,74,1,0,92122,4,0,95.45,396.1,Month-to-Month,1
0,55,0,0,93643,42,9,25.25,1108.2,Two Year,0
1,39,0,0,93226,68,2,88.85,6132.7,Two Year,0
1,22,0,0,90280,72,10,106.3,7565.35,Two Year,0
0,36,0,0,96037,72,7,84.9,6065.3,Two Year,0
0,28,0,0,93907,6,0,85.95,514.6,Month-to-Month,0
0,77,1,0,93003,49,0,103.0,5166.2,One Year,0
0,46,0,0,95948,54,0,80.6,4299.95,Two Year,0
1,43,0,0,90278,39,0,73.15,2730.85,Month-to-Month,0
0,30,0,0,92407,7,0,66.85,458.1,Month-to-Month,0
0,52,0,0,95742,4,8,20.5,79.05,One Year,0
0,57,0,0,90018,52,0,20.65,1022.95,One Year,0
0,43,0,3,94530,14,8,80.45,1137.05,Month-to-Month,0
1,55,0,3,91764,25,1,60.35,1404.65,Month-to-Month,0
0,38,0,0,93529,23,0,20.3,470.6,Month-to-Month,0
1,39,0,3,95834,12,8,49.2,571.15,Month-to-Month,0
1,47,0,3,92886,72,1,114.55,8306.05,Two Year,0
1,27,0,0,91505,5,0,55.75,266.95,Month-to-Month,0
0,21,0,0,95634,72,6,86.4,6058.95,Two Year,0
0,30,0,0,92571,21,0,60.25,1258.35,One Year,0
1,27,0,0,95910,35,4,61.0,2130.45,Month-to-Month,0
1,44,0,0,93501,71,0,79.05,5552.5,One Year,0
0,66,1,0,93932,16,0,96.4,1581.2,Month-to-Month,1
0,79,1,0,94571,5,0,59.9,287.85,Two Year,0
1,74,1,0,90732,3,0,77.0,237.75,Month-to-Month,1
1,53,0,0,93277,1,0,20.45,20.45,Month-to-Month,0
1,66,1,0,93591,2,0,24.45,47.5,Month-to-Month,1
0,44,0,0,93609,20,0,68.9,1370.35,Month-to-Month,0
1,70,1,0,90028,51,0,97.8,4913.3,Month-to-Month,1
1,33,0,0,91203,1,0,47.95,47.95,Month-to-Month,0
0,24,0,0,92376,67,5,75.5,5229.45,Two Year,0
1,53,0,0,93405,35,5,53.15,1930.9,One Year,0
1,32,0,3,95134,26,0,39.95,1023.75,One Year,0
1,36,0,0,95333,37,0,20.15,785.75,One Year,0
1,61,0,1,92273,23,0,40.65,947.4,One Year,0
0,56,0,0,95054,58,0,71.1,4299.2,One Year,0
1,54,0,0,90038,12,5,26.4,314.95,One Year,0
0,68,1,0,95916,72,10,78.45,5682.25,Two Year,0
0,64,0,0,92679,14,0,86.3,1180.95,Month-to-Month,1
1,23,0,0,93304,72,8,66.5,4811.6,Two Year,0
1,77,1,0,95960,64,5,80.3,5017.7,One Year,0
1,75,1,0,92028,4,0,74.4,306.6,Month-to-Month,1
1,32,0,0,92410,1,0,74.35,74.35,Month-to-Month,1
0,72,1,0,90254,1,0,69.6,69.6,Month-to-Month,1
0,62,0,1,90035,55,3,20.3,1079.05,Two Year,0
1,60,0,0,90704,1,0,71.65,71.65,Month-to-Month,1
0,58,0,0,91739,8,1,84.9,764.95,Month-to-Month,1
0,53,0,0,96068,42,1,77.95,3384.0,Month-to-Month,1
0,41,0,0,90016,8,0,20.25,174.65,Two Year,0
0,45,0,0,94552,72,0,84.7,6185.15,Two Year,0
0,53,0,0,90620,41,0,20.65,835.15,Two Year,0
0,41,0,0,93517,63,0,90.05,5817.0,One Year,0
1,75,1,0,92592,59,10,82.95,4903.15,One Year,0
1,55,0,0,93906,2,0,75.7,189.2,Month-to-Month,1
1,58,0,0,95632,10,5,99.85,990.9,Month-to-Month,1
0,72,1,0,91362,66,0,80.45,5224.35,Month-to-Month,1
0,77,1,0,93703,35,0,39.85,1434.6,Two Year,0
0,56,0,0,95608,8,0,44.45,369.3,Month-to-Month,0
1,57,0,0,92283,19,0,78.7,1495.1,Month-to-Month,0
1,62,0,0,95372,30,0,90.4,2820.65,One Year,0
0,61,0,0,93245,25,0,24.75,692.1,Two Year,1
1,21,0,0,92555,61,0,106.45,6300.15,Month-to-Month,0
1,37,0,0,95301,1,0,20.45,20.45,Two Year,0
1,24,0,0,91010,7,4,49.75,331.3,One Year,1
1,37,0,0,96010,40,1,106.0,4178.65,One Year,0
1,23,0,0,92117,24,0,89.85,2165.05,Month-to-Month,1
1,51,0,0,94556,50,0,35.0,1782.4,Month-to-Month,0
0,52,0,3,92843,38,1,20.3,749.35,One Year,0
1,24,0,0,95037,70,1,64.95,4523.25,Two Year,0
1,46,0,0,90047,3,0,85.3,264.8,Month-to-Month,1
1,31,0,1,95450,70,0,64.95,4551.5,One Year,0
1,50,0,0,90502,43,0,94.35,3921.3,One Year,0
0,45,0,2,95320,18,0,25.3,454.65,Two Year,0
1,59,0,3,95703,38,4,74.05,2802.3,One Year,0
0,75,1,0,95653,34,1,94.25,3217.55,Month-to-Month,1
0,56,0,0,93710,6,1,90.75,512.25,Month-to-Month,0
0,79,1,0,90703,26,0,66.05,1652.4,Two Year,0
1,51,0,0,92539,24,2,104.65,2542.45,Month-to-Month,1
1,71,1,0,92382,66,1,79.4,5154.6,Two Year,1
0,26,0,2,95954,46,0,99.8,4391.25,Month-to-Month,0
0,26,0,3,96086,72,9,95.9,6954.15,Two Year,0
1,37,0,0,95303,42,1,40.15,1626.05,Month-to-Month,0
1,20,0,2,93647,69,1,81.95,5601.4,Two Year,0
1,47,0,0,91776,14,0,55.0,771.95,Month-to-Month,0
0,54,0,0,90605,26,0,69.5,1800.05,Month-to-Month,0
1,42,0,0,95834,52,0,53.75,2790.65,One Year,0
1,33,0,0,94028,72,0,113.4,8164.1,Two Year,0
0,75,1,0,95838,16,0,59.4,1023.9,Month-to-Month,1
1,20,0,1,95822,29,5,20.65,654.85,Month-to-Month,0
1,40,0,0,92024,1,0,44.8,44.8,Month-to-Month,0
0,67,1,0,91980,69,6,87.3,6055.55,One Year,0
0,25,0,0,96017,42,1,94.2,4186.3,Month-to-Month,1
1,25,0,0,91789,5,0,40.0,223.45,Month-to-Month,1
1,26,0,0,91302,27,0,69.05,1793.25,Month-to-Month,0
1,45,0,0,93549,41,0,74.25,3089.1,Month-to-Month,0
0,26,0,0,92117,26,7,81.9,2078.55,Month-to-Month,0
0,20,0,2,92283,10,0,85.95,858.6,Month-to-Month,0
1,34,0,0,95664,10,9,54.95,568.85,Month-to-Month,0
1,34,0,2,95631,9,0,20.4,184.1,Month-to-Month,0
0,35,0,0,90704,2,3,20.35,41.85,Month-to-Month,0
1,30,0,0,95635,5,0,43.25,219.0,Month-to-Month,1
1,79,1,0,92845,21,0,20.5,429.55,One Year,0
1,49,0,3,95709,19,2,19.9,357.7,One Year,0
1,56,0,0,93601,1,0,20.05,20.05,Month-to-Month,0
1,55,0,0,95128,1,0,49.8,49.8,Month-to-Month,0
1,41,0,0,95948,44,0,100.55,4398.15,Month-to-Month,1
0,44,0,0,90066,63,2,99.65,6311.2,One Year,0
1,76,1,0,92203,1,7,74.3,74.3,Two Year,0
1,38,0,1,90660,21,10,19.8,350.1,One Year,0
1,50,0,0,92223,44,0,90.4,4063.0,Month-to-Month,0
1,62,0,0,95934,60,0,79.0,4801.1,One Year,0
0,34,0,0,91356,18,0,99.85,1776.95,Month-to-Month,1
0,59,0,0,95222,41,0,40.35,1677.85,Month-to-Month,0
1,66,1,0,95356,8,0,81.25,585.95,Month-to-Month,1
0,36,0,0,92118,1,0,75.1,75.1,Month-to-Month,1
1,39,0,0,94598,32,1,99.55,3204.65,Month-to-Month,1
0,53,0,0,92109,1,1,80.05,80.05,Month-to-Month,1
1,54,0,0,95220,13,4,96.65,1162.85,Month-to-Month,1
1,55,0,0,95819,33,1,91.25,2964.05,Month-to-Month,0
0,53,0,2,93063,67,7,109.4,7281.6,One Year,0
1,43,0,0,93041,48,0,19.95,1004.5,One Year,0
0,57,0,0,92117,10,0,86.45,830.85,Month-to-Month,1
1,64,0,2,93908,39,8,25.2,987.95,Two Year,0
1,47,0,0,95464,3,0,49.15,169.05,Month-to-Month,1
1,68,1,0,94970,20,0,54.0,1055.9,One Year,0
0,45,0,0,92339,1,0,49.55,49.55,Month-to-Month,0
0,39,0,0,92505,62,0,115.05,7133.45,One Year,0
1,41,0,0,95614,1,0,25.0,25.0,Month-to-Month,0
0,46,0,0,92117,12,1,29.2,309.1,Month-to-Month,1
1,28,0,1,96105,47,9,20.05,951.55,One Year,0
0,55,0,0,95938,15,8,101.75,1669.4,Month-to-Month,0
1,40,0,0,94123,3,0,21.2,52.05,One Year,0
1,31,0,1,90042,60,7,19.65,1161.75,Two Year,0
0,72,1,0,93928,25,0,89.7,2187.55,Month-to-Month,1
1,21,0,0,95111,25,0,99.3,2513.5,Two Year,0
1,40,0,0,90201,68,0,76.75,5233.25,One Year,0
0,56,0,0,90260,2,0,79.65,152.7,Month-to-Month,1
1,26,0,0,95328,15,1,19.45,340.85,Month-to-Month,0
0,49,0,0,93251,29,0,98.6,2933.2,Month-to-Month,1
0,45,0,0,90280,41,2,104.45,4162.05,One Year,0
0,35,0,2,92352,57,3,95.0,5535.8,One Year,0
0,38,0,3,90717,4,5,56.5,235.1,Month-to-Month,1
1,29,0,0,92107,64,5,105.25,6823.4,Two Year,0
0,63,0,1,90822,13,0,56.0,764.55,Month-to-Month,0
0,48,0,3,95429,19,1,20.15,387.7,Two Year,0
0,70,1,0,95448,72,7,105.75,7629.85,One Year,0
0,26,0,2,92065,48,0,45.55,2108.35,Month-to-Month,0
1,59,0,0,93950,9,0,18.95,185.6,Month-to-Month,1
0,42,0,0,92086,43,1,78.8,3460.3,Two Year,0
1,22,0,1,91506,71,1,100.2,7209.0,Two Year,0
1,21,0,0,94109,72,10,108.2,7840.6,Two Year,0
0,57,0,0,94603,12,0,74.05,872.65,One Year,1
0,62,0,0,95033,51,0,107.45,5680.9,One Year,0
1,27,0,0,95050,39,0,48.95,1880.85,Month-to-Month,1
1,49,0,0,92061,3,0,19.1,53.05,Month-to-Month,0
1,59,0,0,92315,26,0,75.5,2018.1,One Year,0
0,66,1,0,93611,2,0,81.5,162.55,Two Year,0
1,26,0,0,92126,18,0,90.7,1597.25,Month-to-Month,1
0,68,1,0,95726,65,8,109.4,7227.45,One Year,0
1,35,0,0,92254,41,0,89.2,3645.75,Month-to-Month,0
0,23,0,0,93933,69,7,26.3,1763.55,One Year,0
0,20,0,0,90744,72,5,110.15,7881.2,Two Year,0
1,35,0,0,95922,59,0,54.15,3116.15,Two Year,0
1,31,0,2,93433,1,8,19.75,19.75,Month-to-Month,0
1,36,0,0,93013,61,7,79.8,4914.8,One Year,0
0,27,0,2,94577,10,10,26.1,225.55,Two Year,0
0,27,0,0,95660,48,6,65.65,3094.65,One Year,0
1,22,0,3,95205,72,8,81.0,5750.0,Two Year,0
1,75,1,0,95464,7,1,89.5,676.7,Month-to-Month,1
1,41,0,0,93657,69,10,84.7,5878.9,Two Year,0
0,34,0,0,90014,26,10,47.85,1190.5,One Year,0
1,41,0,0,91342,44,0,68.85,2958.95,Month-to-Month,0
0,46,0,0,93721,29,0,19.35,601.6,Month-to-Month,0
0,23,0,0,90810,22,0,84.15,1821.95,Month-to-Month,0
1,62,0,0,94539,17,1,90.2,1454.15,Month-to-Month,1
0,70,1,0,95819,1,0,19.45,19.45,Month-to-Month,1
1,27,0,0,94706,14,1,85.15,1139.2,Month-to-Month,1
1,42,0,0,92257,44,0,65.4,2774.55,One Year,0
0,80,1,0,93621,14,0,104.85,1531.4,Month-to-Month,1
1,64,0,0,90033,72,9,85.25,6083.1,Two Year,0
1,40,0,0,91606,16,0,19.75,284.35,Two Year,0
0,34,0,0,96008,21,0,35.1,770.4,Two Year,0
0,23,0,0,90011,6,0,47.95,305.1,Month-to-Month,1
1,74,1,0,92121,1,0,76.45,76.45,Month-to-Month,1
0,20,0,0,95220,52,0,111.25,5916.45,One Year,1
0,20,0,0,92028,5,0,75.55,413.65,Month-to-Month,1
1,73,1,0,95037,29,1,94.45,2653.65,Month-to-Month,1
0,23,0,2,90813,71,2,113.65,8166.8,Two Year,0
1,64,0,0,91902,3,0,54.65,189.1,Month-to-Month,0
0,60,0,0,95351,15,0,83.2,1130.0,Month-to-Month,0
1,76,1,0,95956,39,0,90.7,3413.25,Two Year,0
1,56,0,0,92321,1,0,79.95,79.95,Month-to-Month,1
1,69,1,0,91962,69,7,29.8,2134.3,One Year,0
1,29,0,0,93440,11,0,61.25,729.95,One Year,0
0,74,1,0,96074,2,0,79.75,159.4,Month-to-Month,1
1,44,0,0,95971,8,0,43.55,335.4,Month-to-Month,0
1,28,0,0,92802,4,0,44.8,176.2,Month-to-Month,0
1,38,0,3,95689,67,4,89.55,6373.1,Month-to-Month,0
1,37,0,0,92358,72,6,110.9,8240.85,Two Year,0
0,56,0,0,94922,42,4,66.4,2727.8,Month-to-Month,0
1,50,0,0,95528,24,5,58.35,1346.9,One Year,0
1,71,1,0,90036,27,0,70.55,1943.9,Two Year,0
1,51,0,2,91204,8,0,84.5,662.65,Month-to-Month,1
0,50,0,0,92119,54,1,70.15,3715.65,One Year,1
0,24,0,0,95076,69,0,24.6,1678.05,Two Year,0
0,25,0,0,94512,70,0,98.9,6838.6,One Year,0
0,62,0,3,95429,8,1,55.75,446.8,Month-to-Month,0
0,26,0,3,94560,38,7,19.95,756.4,Two Year,0
0,21,0,3,92075,51,4,90.15,4554.85,One Year,0
1,26,0,0,93215,17,0,70.8,1207.0,Month-to-Month,0
1,40,0,0,90303,14,0,89.95,1178.4,Month-to-Month,1
0,24,0,0,95445,72,7,85.1,6155.4,Two Year,0
1,69,1,0,92567,72,6,112.9,8061.5,Two Year,0
0,35,0,1,92376,72,5,79.5,5661.7,Two Year,0
0,55,0,0,93618,18,0,90.0,1527.35,Month-to-Month,1
1,36,0,0,90025,66,1,95.3,6273.4,One Year,0
1,56,0,2,92231,25,0,40.65,970.55,One Year,0
0,42,0,3,92532,11,8,51.0,581.7,Month-to-Month,0
1,73,1,0,92117,1,0,93.55,93.55,Month-to-Month,1
0,52,0,2,95691,61,3,79.4,4820.55,One Year,0
0,63,0,0,90275,35,0,80.05,2835.9,Month-to-Month,0
1,23,0,2,94924,52,0,19.65,928.4,One Year,0
1,53,0,0,95116,13,0,70.15,931.75,Month-to-Month,0
0,34,0,0,95658,35,0,20.75,700.45,One Year,0
1,48,0,0,95820,31,0,72.45,2156.25,Month-to-Month,0
0,39,0,0,95663,64,0,100.05,6254.2,One Year,1
0,72,1,0,93518,34,0,56.25,1765.95,Two Year,0
1,49,0,0,92126,26,0,89.8,2335.3,Month-to-Month,1
1,20,0,0,95939,15,0,87.75,1242.2,Month-to-Month,0
1,25,0,3,95249,68,8,80.35,5375.15,Two Year,0
1,32,0,3,92105,9,8,102.6,897.75,Month-to-Month,0
1,26,0,0,92780,61,2,81.05,4747.65,Two Year,0
1,57,0,0,91784,8,8,75.0,658.1,Month-to-Month,0
0,61,0,0,90605,36,0,31.05,1126.35,Two Year,0
1,59,0,2,93455,59,0,34.8,1980.3,One Year,0
0,38,0,0,93667,2,8,45.0,89.75,Month-to-Month,0
1,47,0,0,90245,69,9,92.45,6460.55,Two Year,0
0,20,0,2,90025,56,2,24.45,1385.85,Two Year,0
0,48,0,0,92122,25,1,104.95,2566.5,Month-to-Month,1
0,69,1,0,95204,1,0,70.2,70.2,Month-to-Month,0
0,21,0,0,93536,25,2,20.2,507.9,One Year,0
0,53,0,0,96104,4,0,29.15,110.05,Month-to-Month,0
1,22,0,0,95303,2,0,24.9,49.7,Month-to-Month,0
0,64,0,0,95380,30,1,100.05,3046.15,Month-to-Month,1
1,44,0,1,93668,38,9,25.05,963.95,Two Year,0
0,44,0,0,96021,53,1,106.1,5769.75,One Year,1
0,26,0,0,90018,45,0,115.65,5125.5,Month-to-Month,0
1,71,1,0,90013,66,7,107.35,7051.95,One Year,0
0,26,0,0,94901,42,0,105.2,4400.75,Month-to-Month,1
0,23,0,0,93422,58,0,24.7,1519.0,Two Year,0
1,71,1,1,95655,1,3,49.25,49.25,Month-to-Month,1
1,75,1,0,95451,49,5,88.2,4159.45,One Year,0
0,54,0,0,95454,5,0,100.5,514.0,Month-to-Month,1
0,35,0,0,95368,44,0,88.15,3973.2,Month-to-Month,0
0,20,0,0,95125,55,8,90.15,4916.95,One Year,0
1,65,1,0,94304,59,4,50.25,2997.45,Month-to-Month,0
0,26,0,3,95947,34,0,116.15,3946.9,Two Year,0
1,56,0,0,90003,5,0,80.1,398.55,Month-to-Month,0
1,46,0,0,91711,2,0,20.0,32.7,Month-to-Month,0
0,63,0,0,92028,51,1,69.15,3649.6,Month-to-Month,0
1,74,1,0,94803,5,0,45.4,214.75,Two Year,0
0,77,1,0,96080,37,0,106.75,4056.75,Month-to-Month,1
1,60,0,1,94565,56,4,85.85,4793.8,One Year,0
1,20,0,1,92354,14,3,61.4,815.55,Two Year,0
1,28,0,2,92335,71,7,97.2,6910.3,Two Year,0
1,51,0,0,95585,2,0,70.3,144.0,Month-to-Month,0
1,20,0,0,92173,41,8,60.3,2511.3,One Year,0
1,36,0,0,96103,29,1,70.75,1974.8,Month-to-Month,1
1,37,0,0,93927,6,0,87.95,522.35,Month-to-Month,0
1,60,0,1,95050,67,10,89.55,6038.55,One Year,0
1,28,0,0,95320,3,0,25.1,79.8,Month-to-Month,0
0,54,0,0,92122,1,0,20.5,20.5,Month-to-Month,0
0,75,1,2,90250,48,0,29.9,1388.75,One Year,0
1,37,0,2,90012,13,1,49.95,587.45,Month-to-Month,0
0,33,0,0,95969,17,3,19.35,307.0,One Year,0
0,54,0,3,93276,70,0,66.0,4891.5,Two Year,0
1,77,1,0,92230,27,5,84.8,2309.55,One Year,0
1,53,0,1,93927,64,2,93.4,5822.3,Two Year,0
1,46,0,0,95842,31,9,88.65,2683.2,Month-to-Month,0
0,35,0,1,94598,49,6,61.75,3024.15,Month-to-Month,0
1,45,0,0,92230,72,9,116.95,8594.4,Two Year,0
0,52,0,0,92648,17,6,61.95,1070.7,One Year,0
1,44,0,0,92592,46,6,20.2,845.6,One Year,0
0,52,0,0,96025,2,0,20.35,45.3,Month-to-Month,0
1,48,0,0,91773,35,1,75.2,2576.2,Month-to-Month,1
1,61,0,3,94024,53,0,71.85,3827.9,Month-to-Month,0
0,69,1,0,94021,41,0,101.1,4016.2,One Year,0
0,37,0,0,92117,1,3,45.7,45.7,Month-to-Month,1
1,21,0,3,95388,58,9,50.0,2919.85,One Year,0
1,39,0,0,95202,3,0,78.5,242.05,Month-to-Month,1
0,31,0,3,96120,4,0,57.2,223.75,Month-to-Month,0
0,71,1,0,95007,59,0,79.2,4590.35,Two Year,0
0,59,0,0,94074,11,0,44.65,472.25,Month-to-Month,0
0,31,0,0,95690,1,0,74.3,74.3,Month-to-Month,1
0,19,0,0,95565,1,0,24.4,24.4,Month-to-Month,0
0,65,1,0,93541,40,1,94.55,3640.45,Month-to-Month,1
1,42,0,0,91604,18,5,73.15,1305.95,Month-to-Month,0
0,63,0,1,90293,59,1,106.15,6256.2,One Year,0
0,60,0,0,90638,21,6,94.3,1948.35,Month-to-Month,0
0,33,0,0,95633,23,2,90.15,2044.95,Month-to-Month,0
0,45,0,0,93631,72,5,76.8,5468.45,Two Year,0
0,58,0,0,90742,12,0,49.85,552.1,Two Year,0
0,51,0,3,95010,4,0,20.4,94.5,Month-to-Month,0
1,43,0,0,93240,11,0,20.35,215.25,Month-to-Month,0
0,59,0,0,95492,60,6,97.2,5611.75,Two Year,0
0,53,0,0,90742,1,0,75.3,75.3,Month-to-Month,1
1,75,1,0,94507,67,0,75.7,5060.85,Month-to-Month,0
1,51,0,0,93429,32,0,85.65,2664.3,Month-to-Month,0
0,36,0,3,91917,25,3,18.7,383.65,Two Year,0
1,65,1,0,91722,15,0,74.4,1074.3,Month-to-Month,1
1,28,0,0,94564,63,0,25.25,1559.3,Two Year,0
1,73,1,0,95636,9,0,83.85,790.15,Month-to-Month,1
1,70,1,1,94563,34,7,108.9,3625.2,Month-to-Month,0
1,31,0,1,93616,64,0,99.15,6171.2,Month-to-Month,0
1,24,0,0,96126,1,0,18.9,18.9,Month-to-Month,0
0,53,0,0,93628,1,0,70.15,70.15,Month-to-Month,1
0,30,0,2,93201,23,1,83.75,1849.95,Month-to-Month,0
1,58,0,0,95404,30,0,64.5,1888.45,Month-to-Month,0
1,49,0,2,92266,16,8,90.8,1442.2,Month-to-Month,0
0,62,0,0,91755,61,1,88.1,5526.75,Two Year,0
0,76,1,0,90403,44,0,74.85,3268.05,One Year,0
1,71,1,0,90001,69,1,109.95,7634.25,Two Year,0
1,57,0,0,93554,26,0,20.3,511.25,Month-to-Month,0
0,29,0,1,95051,32,9,62.45,2045.55,Month-to-Month,0
0,50,0,0,93522,71,2,84.8,6046.1,One Year,0
1,56,0,0,92404,9,0,19.85,178.8,Month-to-Month,0
1,63,0,0,93591,2,0,45.35,89.5,Month-to-Month,1
0,46,0,0,94404,15,0,19.9,320.45,Month-to-Month,0
0,62,0,0,93926,3,0,44.6,122.7,Month-to-Month,0
1,21,0,3,95020,22,9,57.95,1271.8,Month-to-Month,0
0,75,1,0,93277,54,0,101.5,5373.1,One Year,1
0,54,0,0,91316,1,0,20.9,20.9,Month-to-Month,1
1,62,0,0,90717,29,0,98.8,2807.1,Month-to-Month,0
0,32,0,0,90069,34,0,65.0,2157.5,Month-to-Month,0
0,29,0,0,94107,71,0,111.25,7984.15,Two Year,0
0,72,1,0,92104,27,1,101.25,2754.45,Month-to-Month,1
0,29,0,0,95312,53,1,93.45,4872.2,One Year,0
0,57,0,0,95073,69,10,24.25,1641.8,Two Year,0
0,47,0,2,95220,62,8,106.05,6703.5,One Year,0
0,77,1,0,92267,63,2,103.5,6479.4,Month-to-Month,0
1,29,0,0,90024,1,0,20.15,20.15,Month-to-Month,1
1,54,0,0,93308,55,1,25.7,1443.65,Two Year,0
0,29,0,0,90021,59,6,20.35,1267.0,One Year,0
1,76,1,0,92618,64,0,25.65,1740.8,Two Year,0
0,65,1,0,93626,4,0,74.45,294.45,Two Year,0
0,51,0,0,90015,9,0,76.85,663.55,Month-to-Month,0
1,64,0,0,93262,1,0,24.25,24.25,Month-to-Month,1
0,25,0,0,91980,43,0,115.05,4895.1,Two Year,0
1,19,0,0,95713,2,0,24.3,38.45,Month-to-Month,0
0,63,0,0,95688,10,0,20.55,187.35,Month-to-Month,0
0,26,0,3,91042,2,1,104.4,242.8,Month-to-Month,1
1,47,0,0,94520,7,3,34.2,256.6,Month-to-Month,0
0,31,0,2,90043,20,10,20.05,406.05,Month-to-Month,0
0,75,1,0,92276,6,0,44.4,263.05,Month-to-Month,0
0,48,0,0,96121,72,1,110.75,7751.7,Two Year,0
0,70,1,0,95922,71,6,99.2,7213.75,Two Year,0
0,46,0,0,92309,26,0,44.45,1183.8,Month-to-Month,0
1,66,1,0,92705,41,1,111.95,4534.9,One Year,1
1,58,0,3,94922,8,6,19.65,169.75,Month-to-Month,0
0,22,0,0,94563,39,0,47.85,1886.4,One Year,0
1,30,0,0,93561,38,0,99.25,3777.15,Month-to-Month,1
0,52,0,1,90240,6,4,20.1,100.35,Two Year,0
1,71,1,0,94533,66,6,100.05,6871.9,Month-to-Month,1
1,39,0,3,95503,60,7,76.95,4543.95,Two Year,0
1,79,1,0,95682,29,0,101.45,2948.6,One Year,0
1,64,0,3,94971,71,6,19.6,1387.45,Two Year,0
1,56,0,1,90744,10,0,61.9,619.0,Two Year,0
1,60,0,0,93306,3,0,80.35,253.8,Month-to-Month,0
0,48,0,0,93243,3,0,74.75,238.1,Month-to-Month,0
1,47,0,3,94578,1,0,24.7,24.7,Month-to-Month,0
0,50,0,2,92027,68,1,83.65,5733.4,One Year,0
1,47,0,3,91980,69,9,86.9,6194.1,Two Year,0
0,28,0,0,93704,67,0,60.5,3870.0,One Year,0
0,35,0,0,95605,32,0,19.9,601.55,Month-to-Month,0
0,73,1,0,92028,27,5,104.3,2867.75,Month-to-Month,1
1,49,0,5,92040,14,0,19.95,268.4,Month-to-Month,0
0,23,0,0,94560,20,0,19.5,413.0,Month-to-Month,0
0,70,1,0,92106,16,0,54.1,889.0,One Year,0
0,40,0,2,95482,51,9,80.75,4116.9,Month-to-Month,0
0,46,0,0,93669,70,7,74.1,5222.3,One Year,0
1,47,0,1,92120,72,2,112.6,8126.65,Two Year,0
1,47,0,0,94546,45,0,18.85,867.3,One Year,0
0,19,0,0,91910,3,0,55.35,165.2,Month-to-Month,1
0,56,0,0,96029,16,0,63.05,1067.05,Month-to-Month,0
0,68,1,0,95366,54,3,18.95,1031.1,Two Year,0
1,38,0,0,93463,20,0,90.7,1781.35,Month-to-Month,0
0,33,0,1,90803,8,1,68.55,564.35,Month-to-Month,0
1,31,0,2,91303,11,0,86.2,893.2,Month-to-Month,0
1,54,0,0,93703,14,0,55.5,767.55,Month-to-Month,0
0,69,1,0,95638,50,1,71.05,3444.85,Month-to-Month,1
0,55,0,0,95376,31,9,64.0,1910.75,One Year,0
0,53,0,0,95427,2,0,30.9,59.05,Month-to-Month,1
1,59,0,3,95354,72,1,87.55,6463.15,Two Year,0
