customer_id,gender,age,senior_citizen,married,num_dependents,zip_code,city,latitutde,longitude,population,churn_status,churn_label,churn_category,churn_reason,account_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds
2800-VEQXM,Female,48,0,0,0,93243,Lebec,34.845861,-118.885163,1247,,0.0,,,HQAA-YAHVA,3,0,1,Fiber Optic,1,1,0,0,0,0,1,Month-to-Month,1,Mailed Check,12.5,37.5,4,0,0,0,74.75,238.1,38.84
2862-PFNIK,Male,47,0,0,3,94578,San Leandro,37.704384,-122.126703,36568,,0.0,,,ITNW-LKATC,1,0,1,Cable,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,0.0,0.0,21,0,0,0,24.7,24.7,0.0
2868-LLSKM,Female,50,0,1,2,92027,Escondido,33.141265,-116.967221,48690,0.0,0.0,,,IGDD-OEUSM,68,1,1,Fiber Optic,1,1,1,1,0,1,0,One Year,1,Bank Withdrawal,15.94,1083.92,29,0,0,0,83.65,5733.4,46.99
2885-HIJDH,Male,47,0,1,3,91980,Tecate,32.587557,-116.636816,91,0.0,0.0,,,HTLG-UPSQK,69,9,1,DSL,1,1,1,1,1,0,1,Two Year,0,Bank Withdrawal,26.35,1818.15,53,1,1,1,86.9,6194.1,0.0
2969-VAPYH,Female,28,0,0,0,93704,Fresno,36.799648,-119.801247,26580,0.0,0.0,,,JIRG-JTJWG,67,0,1,DSL,1,1,0,1,1,1,0,One Year,0,Credit Card,35.99,2411.33,73,0,0,0,60.5,3870.0,0.0
3043-SUDUA,Female,35,0,0,0,95605,West Sacramento,38.592745,-121.540036,12756,0.0,0.0,,,HPHN-QPAHE,32,0,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,15.53,496.96,0,0,0,0,19.9,601.55,0.0
3096-JRDSO,Female,73,1,1,0,92028,Fallbrook,33.362575,-117.299644,42239,1.0,1.0,Competitor,Competitor made better offer,GQQP-QAUMR,27,5,1,Fiber Optic,1,1,1,1,1,0,0,Month-to-Month,1,Bank Withdrawal,10.19,275.13,27,1,1,0,104.3,2867.75,0.0
3190-FZATL,Male,49,0,0,5,92040,Lakeside,32.909873,-116.906774,42277,0.0,0.0,,,HVFF-GNIPI,14,0,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Credit Card,40.66,569.24,0,0,0,0,19.95,268.4,0.0
3318-ISQFQ,Female,23,0,0,0,94560,Newark,37.504133,-122.032347,42491,0.0,0.0,,,GUEX-LSQGA,20,0,0,None,0,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,10.97,219.4,0,0,0,0,19.5,413.0,0.0
3351-NGXYI,Female,70,1,0,0,92106,San Diego,32.71346,-117.236378,18525,0.0,0.0,,,JFUZ-WVGXX,16,0,1,DSL,1,1,1,0,1,0,0,One Year,1,Bank Withdrawal,9.72,155.52,29,0,0,0,54.1,889.0,0.0
3404-JNXAX,Female,40,0,1,2,95482,Ukiah,39.134075,-123.23422,30988,0.0,0.0,,,HDRU-EVMKE,51,9,1,Fiber Optic,1,1,1,1,0,0,0,Month-to-Month,1,Bank Withdrawal,29.56,1507.56,27,0,0,0,80.75,4116.9,0.0
3487-EARAT,Female,46,0,1,0,93669,Wishon,37.287758,-119.548156,327,0.0,0.0,,,HCBL-GHRMV,70,7,1,DSL,1,1,0,1,1,1,1,One Year,0,Credit Card,19.1,1337.0,21,0,1,1,74.1,5222.3,0.0
3520-FJGCV,Male,47,0,1,1,92120,San Diego,32.807867,-117.060993,25569,0.0,0.0,,,HGGP-EREEB,72,2,1,Fiber Optic,1,1,1,1,1,1,1,Two Year,1,Credit Card,17.3,1245.6,14,1,1,1,112.6,8126.65,0.0
3572-UUHRS,Male,47,0,0,0,94546,Castro Valley,37.708327,-122.083473,41698,0.0,0.0,,,IYBZ-IMVUC,45,0,0,None,0,1,0,0,0,0,0,One Year,0,Bank Withdrawal,40.59,1826.55,0,0,0,0,18.85,867.3,0.0
3656-TKRVZ,Female,19,0,0,0,91910,Chula Vista,32.636792,-117.054989,74025,1.0,1.0,Competitor,Competitor offered more data,HKQD-TOOKE,3,0,1,DSL,1,1,0,0,1,1,0,Month-to-Month,0,Bank Withdrawal,1.24,3.72,52,0,0,1,55.35,165.2,0.0
3688-FTHLT,Female,56,0,0,0,96029,Flournoy,39.84784,-122.544556,84,0.0,0.0,,,HSQQ-MGUFH,16,0,1,DSL,0,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,42.73,683.68,23,0,1,1,63.05,1067.05,0.0
3719-TDVQB,Female,68,1,1,0,95366,Ripon,37.750778,-121.13238,12646,0.0,0.0,,,IQRY-SRWOM,54,3,0,None,0,1,0,0,0,0,0,Two Year,1,Mailed Check,23.94,1292.76,0,0,0,0,18.95,1031.1,0.0
3771-PZOBW,Male,38,0,0,0,93463,Solvang,34.624399,-120.137875,7958,0.0,0.0,,,JONL-LINJX,20,0,1,Fiber Optic,1,1,1,0,0,0,1,Month-to-Month,1,Credit Card,25.41,508.2,27,1,0,0,90.7,1781.35,0.0
3780-YVMFA,Female,33,0,1,1,90803,Long Beach,33.760458,-118.129725,31352,0.0,0.0,,,HZPD-TRPOP,8,1,1,Cable,1,1,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,29.94,239.52,17,1,1,1,68.55,564.35,0.0
3797-FKOGQ,Male,31,0,0,2,91303,Canoga Park,34.19829,-118.602203,23519,0.0,0.0,,,INBQ-EDQKA,11,0,1,Fiber Optic,0,1,1,0,0,0,0,Month-to-Month,0,Bank Withdrawal,5.84,64.24,10,0,1,1,86.2,893.2,0.0
3873-NFTGI,Male,54,0,0,0,93703,Fresno,36.768774,-119.762633,31180,0.0,0.0,,,IZUJ-ZBKHH,14,0,1,DSL,1,1,1,0,0,1,0,Month-to-Month,1,Credit Card,18.48,258.72,21,0,0,0,55.5,767.55,0.0
3923-CSIHK,Female,69,1,1,0,95638,Herald,38.313447,-121.123886,1745,1.0,1.0,Other,Poor expertise of online support,JSXL-BKBFO,50,1,1,Cable,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,4.6,230.0,24,0,0,0,71.05,3444.85,0.0
4003-OCTMP,Female,55,0,1,0,95376,Tracy,37.680968,-121.446049,69801,0.0,0.0,,,HIUM-YZFAN,31,9,1,Cable,1,1,0,1,1,0,0,One Year,1,Bank Withdrawal,28.8,892.8,15,0,1,1,64.0,1910.75,0.0
4030-VPZBD,Female,53,0,0,0,95427,Comptche,39.239818,-123.565432,371,1.0,1.0,Dissatisfaction,Network reliability,ISLN-OPUDQ,2,0,1,DSL,1,0,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,0.0,0.0,18,0,0,0,30.9,59.05,0.0
4077-HWUYD,Male,59,0,1,3,95354,Modesto,37.639029,-120.964772,27135,0.0,0.0,,,HFKW-LTRMP,72,1,1,DSL,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,44.61,3211.92,53,1,1,1,87.55,6463.15,0.0
4080-OGPJL,Female,53,0,0,0,90731,San Pedro,33.736387,-118.284363,58639,1.0,1.0,Other,Don't know,HYLQ-XKAPT,8,0,1,DSL,1,1,1,1,1,0,0,Month-to-Month,0,Bank Withdrawal,48.14,385.12,18,0,1,1,71.15,563.65,0.0
4090-KPJIP,Female,42,0,0,0,92806,Anaheim,33.83796,-117.870494,34398,,0.0,,,JQPN-GRGBH,3,0,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,1.64,4.92,8,0,0,0,74.95,212.4,27.6
4176-RELJR,Male,73,1,0,0,95625,Elmira,38.349195,-121.902943,171,0.0,0.0,,,JCEG-AOTVN,67,0,0,None,0,1,1,0,0,0,0,Two Year,0,Credit Card,14.69,984.23,0,0,0,0,25.1,1672.15,0.0
4232-JGKIY,Male,22,0,0,0,90011,Los Angeles,34.00709,-118.258681,101215,,0.0,,,JEMQ-SLQYV,1,0,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,26.37,26.37,0,0,0,0,19.2,19.2,0.0
4301-VVZKA,Male,25,0,1,0,94123,San Francisco,37.800254,-122.436975,22920,0.0,0.0,,,JCJL-WGRGY,16,1,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,25.83,413.28,46,0,0,0,75.4,1189.4,0.0
4310-KEDTB,Female,24,0,0,2,95993,Yuba City,39.075694,-121.70606,27786,0.0,0.0,,,GUTM-MDZJW,26,0,1,DSL,1,0,0,0,0,0,1,Month-to-Month,1,Credit Card,0.0,0.0,27,0,0,0,29.8,786.5,10.28
4389-UEFCZ,Female,25,0,1,0,95462,Monte Rio,38.471049,-123.015549,1537,0.0,0.0,,,JHOR-EOCZV,72,0,1,Fiber Optic,1,1,1,0,1,0,1,Two Year,1,Bank Withdrawal,21.96,1581.12,59,1,1,1,105.5,7544.0,0.0
4464-JCOLN,Male,40,0,1,0,93234,Huron,36.217864,-120.080117,6918,1.0,1.0,Attitude,Attitude of support person,JPCZ-WQOGJ,2,2,0,None,0,1,0,0,0,0,0,One Year,0,Mailed Check,15.14,30.28,0,0,0,0,19.85,35.9,0.0
4501-UYKBC,Female,65,1,0,0,96047,Igo,40.524535,-122.647172,911,0.0,0.0,,,HION-SKZZX,46,0,1,DSL,1,1,1,1,0,0,1,One Year,1,Credit Card,16.04,737.84,26,0,1,1,69.1,3255.35,0.0
4534-WGCIR,Female,56,0,1,2,91723,Covina,34.084747,-117.886844,17554,0.0,0.0,,,JGMN-GIJAK,58,1,0,None,0,1,1,0,0,0,0,Two Year,0,Credit Card,29.5,1711.0,0,0,0,0,25.15,1509.9,0.0
4580-TMHJU,Female,57,0,1,0,93204,Avenal,35.916943,-120.129921,14697,1.0,1.0,Other,Don't know,IJTO-RYOLZ,43,3,1,DSL,1,1,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,37.25,1601.75,20,1,0,0,56.15,2499.3,0.0
4622-YNKIJ,Male,59,0,0,0,90650,Norwalk,33.905963,-118.08263,103214,0.0,0.0,,,GWNN-UWQYW,33,0,1,Fiber Optic,1,1,0,1,1,0,0,Two Year,1,Bank Withdrawal,47.64,1572.12,18,1,0,0,88.95,3027.65,0.0
4822-YCXMX,Male,64,0,0,0,93705,Fresno,36.78724,-119.827813,35451,1.0,1.0,Price,Extra data charges,GWSE-MZERL,25,0,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,8.31,207.75,22,0,1,1,84.8,2043.45,0.0
4881-JVQOD,Male,73,1,1,3,93030,Oxnard,34.223244,-119.18012,79736,0.0,0.0,,,HRWG-XCXGQ,10,1,1,Cable,1,0,0,0,0,0,0,One Year,1,Bank Withdrawal,0.0,0.0,53,0,1,0,34.55,362.6,0.0
4912-PIGUY,Female,44,0,0,0,92571,Perris,33.828289,-117.201666,26357,,0.0,,,GRZH-BPBDT,1,0,1,Fiber Optic,0,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,7.34,7.34,11,1,0,0,84.6,84.6,0.0
4939-KYYPY,Male,55,0,0,0,96107,Coleville,38.42528,-119.475741,1332,0.0,0.0,,,IBZN-WBIHR,27,0,1,Cable,1,1,1,1,0,0,1,Month-to-Month,0,Bank Withdrawal,33.94,916.38,25,0,0,0,59.45,1611.65,0.0
4976-LNFVV,Male,65,1,1,0,94015,Daly City,37.680844,-122.48131,63337,0.0,0.0,,,IHFR-XJXWX,19,6,1,DSL,1,0,0,0,0,1,1,Month-to-Month,1,Credit Card,0.0,0.0,14,0,0,0,34.3,577.15,0.0
5002-GCQFH,Male,30,0,1,0,94547,Hercules,37.991259,-122.214945,22479,0.0,0.0,,,JPWR-GEAJQ,49,1,1,Fiber Optic,0,1,1,0,1,1,0,Month-to-Month,1,Bank Withdrawal,47.17,2311.33,26,1,0,0,93.85,4733.1,0.0
5035-BVCXS,Male,20,0,0,0,96118,Loyalton,39.637471,-120.226338,1822,0.0,0.0,,,HWRJ-IZXLT,11,0,1,Fiber Optic,1,1,0,0,0,1,0,Month-to-Month,1,Credit Card,13.55,149.05,27,0,0,0,75.9,866.4,0.0
5115-SQAAU,Female,55,0,1,1,90813,Long Beach,33.781086,-118.199049,63136,0.0,0.0,,,HMEJ-QUAGA,69,5,0,None,0,1,1,0,0,0,0,Two Year,1,Bank Withdrawal,20.98,1447.62,0,0,0,0,25.6,1673.4,28.09
5127-BZENZ,Female,62,0,1,0,96056,Mcarthur,41.10831,-121.360362,1554,0.0,0.0,,,HZYB-VZIGI,56,1,1,DSL,1,1,1,0,1,0,0,One Year,0,Bank Withdrawal,39.72,2224.32,11,1,0,0,65.2,3512.15,0.0
5136-GFPMB,Male,44,0,0,0,91978,Spring Valley,32.730264,-116.950963,7863,0.0,0.0,,,IUZS-ONHGZ,54,0,1,Fiber Optic,1,1,1,0,0,0,1,Month-to-Month,0,Credit Card,35.32,1907.28,15,0,1,1,89.4,4869.5,0.0
5155-AZQPB,Female,33,0,1,1,92114,San Diego,32.707892,-117.05512,66838,0.0,0.0,,,IGRN-RYZXC,28,6,1,DSL,1,1,1,0,0,0,0,Month-to-Month,0,Credit Card,41.41,1159.48,30,0,0,0,49.9,1410.25,0.0
5168-MSWXT,Male,26,0,1,3,92332,Essex,34.9436,-115.287901,115,0.0,0.0,,,GRAJ-KUPGE,8,4,1,Fiber Optic,1,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,22.14,177.12,82,1,1,1,94.75,759.55,0.0
5178-LMXOP,Male,71,1,1,0,90248,Gardena,33.876482,-118.284077,9960,1.0,1.0,Price,Price too high,IPMQ-DUWQR,1,1,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,4.89,4.89,11,1,1,0,95.1,95.1,0.0
5196-WPYOW,Male,43,0,1,2,93446,Paso Robles,35.634222,-120.728341,35586,0.0,0.0,,,HVCB-YEAVB,67,1,1,Cable,1,1,0,1,1,1,0,One Year,0,Credit Card,6.53,437.51,19,0,0,0,60.05,3994.05,0.0
5197-LQXXH,Female,56,0,1,0,95983,Taylorsville,40.053684,-120.743116,513,0.0,0.0,,,JSZC-HPKIC,71,9,1,DSL,1,1,1,1,0,1,1,Two Year,1,Credit Card,13.41,952.11,18,1,1,1,83.3,5894.5,37.44
5206-XZZQI,Male,56,0,0,0,92867,Orange,33.81859,-117.821288,40915,0.0,0.0,,,HBSH-QYHKT,53,0,1,Fiber Optic,0,1,0,1,0,1,0,Month-to-Month,1,Credit Card,49.21,2608.13,29,0,0,0,80.6,4348.1,39.45
5233-AOZUF,Female,62,0,1,0,92262,Palm Springs,33.839989,-116.659215,24924,0.0,0.0,,,ITBB-UGEEJ,29,3,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,5.39,156.31,17,0,0,0,74.95,2149.05,0.0
5349-IECLD,Male,61,0,0,0,95111,San Jose,37.284265,-121.827673,57748,1.0,1.0,Competitor,Competitor had better devices,JFEB-TRBFK,2,0,1,Fiber Optic,1,1,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,26.05,52.1,2,1,1,1,94.95,178.1,0.0
5443-SCMKX,Female,49,0,1,0,91320,Newbury Park,34.172071,-118.946262,37779,0.0,0.0,,,JLTH-UQFXZ,58,1,1,Fiber Optic,0,1,1,0,0,1,1,One Year,1,Bank Withdrawal,21.38,1240.04,26,0,1,1,94.3,5610.15,5.55
5494-HECPR,Female,34,0,0,0,95346,Mi Wuk Village,38.121601,-120.133915,1278,1.0,,Other,Moved,JTGX-YIQJQ,1,0,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,32.92,32.92,3,1,0,0,80.25,80.25,0.0
5570-PTWEH,Female,33,0,1,0,92024,Encinitas,33.054579,-117.25665,47126,1.0,1.0,Attitude,Attitude of support person,ISMK-BFKRV,3,1,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,1,Credit Card,15.02,45.06,29,0,0,0,75.15,216.75,0.0
5593-SUAOO,Female,60,0,1,3,95415,Boonville,39.025867,-123.381544,1374,0.0,0.0,,,IPZW-LTYZB,24,6,1,Fiber Optic,1,1,1,0,0,1,1,One Year,0,Bank Withdrawal,41.45,994.8,53,0,0,0,83.15,2033.05,0.0
5630-AHZIL,Female,51,0,0,3,90245,El Segundo,33.917145,-118.401554,16041,,0.0,,,HUMR-FHRXO,3,0,1,DSL,0,1,0,1,1,0,0,Month-to-Month,1,Bank Withdrawal,39.55,118.65,56,0,1,1,64.5,177.4,0.0
5780-INQIK,Female,52,0,0,0,94401,San Mateo,37.590421,-122.306467,32488,0.0,0.0,,,GVEE-PDLRR,8,0,1,DSL,1,1,0,1,0,0,0,Month-to-Month,0,Bank Withdrawal,20.9,167.2,6,0,0,0,49.4,408.25,0.0
5799-JRCZO,Female,48,0,0,1,95960,North San Juan,39.423046,-120.984472,565,0.0,0.0,,,ITCH-MFKMR,63,0,0,None,0,1,0,0,0,0,0,Two Year,0,Credit Card,24.32,1532.16,0,0,0,0,19.5,1215.1,0.0
5821-MMEIL,Female,43,0,1,0,92364,Nipton,35.478736,-115.516984,162,0.0,0.0,,,IPAK-OAVIU,57,6,0,None,0,1,0,0,0,0,0,Two Year,0,Bank Withdrawal,44.86,2557.02,0,0,0,0,19.9,1115.6,0.0
5846-NEQVZ,Male,19,0,1,0,92691,Mission Viejo,33.611945,-117.665867,46371,0.0,0.0,,,JMOJ-YHCPT,71,3,1,Cable,1,1,0,1,1,0,1,Two Year,1,Credit Card,2.43,172.53,58,0,1,1,70.85,4973.4,0.0
5947-SGKCL,Female,19,0,1,3,91108,San Marino,34.122671,-118.112911,13158,0.0,0.0,,,HLIN-CLPSD,15,6,1,Fiber Optic,1,1,1,0,0,1,1,Month-to-Month,1,Bank Withdrawal,4.19,62.85,59,1,1,1,105.35,1559.25,0.0
5955-ERIHD,Male,53,0,1,0,90712,Lakewood,33.840524,-118.148403,30173,1.0,1.0,Price,Long distance charges,IFHC-HATES,18,1,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,31.49,566.82,20,1,1,1,94.7,1687.95,0.0
5997-OPVFA,Male,39,0,1,0,91020,Montrose,34.2112,-118.230625,7527,0.0,0.0,,,JVLK-NIXDW,72,7,1,Cable,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,6.05,435.6,30,1,1,1,89.05,6254.45,0.0
6000-UKLWI,Male,46,0,0,0,95842,Sacramento,38.687367,-121.34848,31373,0.0,0.0,,,JRYF-ZMDPB,41,0,0,None,0,1,0,0,0,0,0,Two Year,0,Credit Card,36.76,1507.16,0,0,0,0,20.15,802.35,29.95
6034-YMTOB,Female,62,0,0,0,91007,Arcadia,34.128284,-118.047732,30933,0.0,0.0,,,JVWL-ISTWW,5,0,1,Fiber Optic,1,1,0,1,0,0,0,Month-to-Month,1,Credit Card,29.75,148.75,6,0,0,0,75.65,399.45,0.0
6036-TTFYU,Female,48,0,1,0,91362,Thousand Oaks,34.191842,-118.822796,33057,0.0,0.0,,,HVDY-CBHSM,16,1,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Credit Card,46.86,749.76,0,0,0,0,19.6,314.45,26.83
6088-BXMRG,Female,59,0,1,1,92230,Cabazon,33.929812,-116.76058,2355,0.0,0.0,,,HFGB-VEMBK,32,2,1,Fiber Optic,1,1,1,0,0,1,0,Month-to-Month,1,Bank Withdrawal,24.04,769.28,22,1,1,1,98.85,3089.6,0.0
6218-KNUBD,Male,58,0,0,0,95242,Lodi,38.128087,-121.4078,22073,0.0,0.0,,,HKAP-HOXOL,6,0,1,Cable,1,1,0,0,0,1,0,Month-to-Month,0,Bank Withdrawal,10.88,65.28,8,1,0,0,59.45,357.6,0.0
6261-RCVNS,Female,22,0,0,0,94572,Rodeo,38.027218,-122.23463,8506,1.0,1.0,Price,Price too high,ITKH-QXMVR,42,0,1,DSL,1,1,0,1,1,1,1,One Year,0,Credit Card,5.75,241.5,53,0,1,1,73.9,3160.55,0.0
6295-OSINB,Male,20,0,1,0,95564,Samoa,40.809636,-124.189977,395,0.0,0.0,,,GTDD-FPPAU,72,2,1,Fiber Optic,0,1,1,0,1,1,1,Two Year,1,Bank Withdrawal,6.89,496.08,73,1,1,1,109.65,7880.25,0.0
6311-UEUME,Female,37,0,0,0,90025,Los Angeles,34.046174,-118.446333,41175,1.0,1.0,Price,Extra data charges,HUPG-QOFRT,29,0,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,44.33,1285.57,7,1,0,0,78.9,2384.15,0.0
6344-SFJVH,Female,41,0,0,0,96019,Shasta Lake,40.692523,-122.369876,6277,0.0,0.0,,,ITPA-XDVNN,20,0,1,DSL,1,0,0,0,0,0,0,Month-to-Month,0,Credit Card,0.0,0.0,21,0,0,0,24.9,505.95,0.0
6349-JDHQP,Female,62,0,0,0,93625,Fowler,36.625792,-119.672483,5635,0.0,0.0,,,JJJP-UWCHC,53,0,0,None,0,1,0,0,0,0,0,Two Year,0,Credit Card,18.81,996.93,0,0,0,0,19.85,1049.6,0.0
6445-TNRXS,Male,61,0,1,1,94805,Richmond,37.941456,-122.320968,13984,0.0,0.0,,,HPJH-WUDRW,68,5,1,Fiber Optic,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,32.59,2216.12,24,1,1,1,114.7,7849.85,0.0
6486-LHTMA,Female,67,1,1,0,93505,California City,35.151491,-117.927597,8316,0.0,0.0,,,JOMV-DPULE,31,1,1,Fiber Optic,1,1,1,0,0,0,1,One Year,1,Bank Withdrawal,44.26,1372.06,22,1,0,0,90.7,2835.5,0.0
6563-VRERX,Male,63,0,1,0,92121,San Diego,32.898613,-117.202937,4258,0.0,0.0,,,JNJC-YDPLB,33,2,0,None,0,1,0,0,0,0,0,One Year,0,Credit Card,34.22,1129.26,0,0,0,0,20.6,690.25,0.0
6582-OIVSP,Female,25,0,0,0,91203,Glendale,34.153338,-118.262974,14493,,0.0,,,JGEM-TSLWN,1,0,1,Cable,1,1,0,0,0,0,0,Month-to-Month,0,Credit Card,47.36,47.36,41,0,0,0,45.3,45.3,0.0
6614-FHDBO,Male,49,0,0,0,91701,Rancho Cucamonga,34.132275,-117.611478,39064,0.0,0.0,,,JSSB-VAWXR,72,0,1,Fiber Optic,1,1,1,1,0,1,1,Two Year,0,Bank Withdrawal,35.11,2527.92,22,1,1,1,109.2,7878.3,0.0
6614-YWYSC,Male,68,1,1,0,93666,Sultana,36.545353,-119.338535,306,0.0,0.0,,,IVMW-MELPY,61,5,0,None,0,1,1,0,0,0,0,Two Year,0,Bank Withdrawal,19.14,1167.54,0,0,0,0,25.0,1501.75,0.0
6648-INWPS,Male,30,0,1,3,92410,San Bernardino,34.106922,-117.297553,44556,0.0,0.0,,,IZYT-FKUSI,16,4,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,38.55,616.8,0,0,0,0,20.15,341.35,0.0
6680-WKXRZ,Female,32,0,0,0,94509,Antioch,37.980057,-121.801599,90891,1.0,1.0,Other,Don't know,IXOB-WPWJA,3,0,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,0,Bank Withdrawal,23.82,71.46,24,0,0,0,74.4,215.8,0.0
6804-GDMOI,Female,39,0,0,0,92823,Brea,33.924143,-117.79387,1408,1.0,1.0,Competitor,Competitor offered more data,IEML-IREPA,61,0,1,Fiber Optic,1,1,1,1,0,0,1,Two Year,1,Bank Withdrawal,41.23,2515.03,28,1,1,1,106.6,6428.4,0.0
6807-SIWJI,Male,47,0,0,0,95321,Groveland,37.902968,-119.667544,3680,0.0,0.0,,,IDQG-HTEJF,38,0,1,Fiber Optic,1,1,1,0,1,1,0,One Year,1,Bank Withdrawal,4.34,164.92,26,1,1,1,104.85,3887.25,0.0
6810-VCAEX,Female,57,0,0,0,90064,Los Angeles,34.037251,-118.423573,24505,0.0,0.0,,,IEOT-TITLE,47,0,1,DSL,1,0,0,1,1,1,0,One Year,0,Credit Card,0.0,0.0,3,0,0,0,39.65,1798.65,0.0
6859-RKMZJ,Male,38,0,1,0,94589,Vallejo,38.161321,-122.271588,42209,0.0,0.0,,,GZAK-PGBMY,11,6,1,DSL,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,44.2,486.2,15,1,0,0,55.05,608.15,0.0
6867-ACCZI,Female,34,0,1,3,94511,Bethel Island,38.050558,-121.646924,2379,0.0,0.0,,,IGBR-QNDCM,24,1,1,DSL,1,0,0,1,1,1,1,Two Year,1,Credit Card,0.0,0.0,75,0,1,1,52.5,1208.15,0.0
6898-MDLZW,Male,53,0,0,0,95525,Blue Lake,40.94338,-123.831799,1584,0.0,0.0,,,JCAG-ZCEVM,12,0,1,DSL,1,1,0,1,0,1,0,Month-to-Month,1,Credit Card,1.8,21.6,3,0,0,0,53.75,648.65,0.0
6906-ANDWJ,Male,39,0,1,0,96092,Vina,39.955164,-122.018567,439,1.0,1.0,Dissatisfaction,Lack of self-service on Website,JLQA-FYBKK,15,1,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,34.63,519.45,15,0,0,0,74.9,1107.25,0.0
7016-NVRIC,Male,73,1,1,0,93925,Chualar,36.596271,-121.442274,1140,0.0,0.0,,,JCNZ-GBKAV,29,10,1,Fiber Optic,1,1,0,0,1,0,1,One Year,0,Bank Withdrawal,32.03,928.87,16,0,1,1,90.1,2656.7,0.0
7041-TXQJH,Female,64,0,0,0,95944,Goodyears Bar,39.564113,-120.868836,76,0.0,0.0,,,HWOG-LPCHZ,37,0,1,Cable,1,0,0,0,0,0,1,Month-to-Month,1,Credit Card,0.0,0.0,6,0,1,1,40.2,1478.85,0.0
7136-RVDTZ,Male,79,1,0,0,94028,Portola Valley,37.369709,-122.215844,6601,1.0,1.0,Attitude,Attitude of service provider,JFAM-HSHTI,70,0,1,DSL,1,0,0,0,0,0,0,One Year,1,Bank Withdrawal,0.0,0.0,20,1,1,0,45.25,3264.45,0.0
7138-GIRSH,Male,63,0,0,0,93012,Camarillo,34.205504,-118.993111,24945,0.0,0.0,,,JREY-UFOMT,50,0,1,DSL,1,1,1,1,0,0,1,Two Year,0,Bank Withdrawal,27.04,1352.0,2,0,1,1,69.5,3418.2,5.73
7162-WPHPM,Male,44,0,1,3,95432,Elk,39.108252,-123.645121,383,0.0,0.0,,,IZFB-QRTDV,58,1,1,DSL,1,1,1,1,1,1,1,Two Year,0,Credit Card,40.57,2353.06,25,0,0,0,71.6,4230.25,45.54
7363-QTBIW,Female,24,0,1,0,95066,Scotts Valley,37.070177,-122.010077,14574,0.0,0.0,,,IYMQ-XMKNY,9,3,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,6.78,61.02,59,0,1,1,79.75,769.1,0.0
7398-HPYZQ,Male,30,0,1,0,92223,Beaumont,33.946982,-116.977672,17721,0.0,0.0,,,IPAM-COZLG,71,2,1,Cable,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,28.58,2029.18,30,1,1,1,90.55,6404.0,0.0
7488-MXJIV,Female,63,0,0,0,93202,Armona,36.315979,-119.710852,2872,1.0,1.0,Competitor,Competitor had better devices,JDIY-YUKGA,4,0,1,Fiber Optic,0,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,43.32,173.28,20,1,0,0,85.65,321.65,0.0
